Run,Host,geo_loc_name_country,LibrarySelection,Center.Name
SRR8600104,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600105,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600106,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600107,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600108,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600109,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600110,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600112,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600113,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600114,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600115,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600116,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600118,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600119,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600120,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600121,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600122,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600123,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600124,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600125,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600126,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600128,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600129,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600130,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600131,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600133,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600134,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600135,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600136,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600137,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600138,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600139,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600140,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600141,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600142,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600143,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600144,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600145,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600146,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600147,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600148,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600149,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600150,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600151,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600153,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600154,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600155,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600156,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600157,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600158,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600159,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600160,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600161,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600162,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600163,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600164,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600165,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600166,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600167,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600168,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600169,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600170,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600171,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600172,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600173,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600174,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600175,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600176,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600177,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600178,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600179,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600180,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600181,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600182,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600183,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600184,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600185,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600186,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600187,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600188,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600189,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600190,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600191,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600192,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600194,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600195,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600196,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600197,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600198,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600199,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600200,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600201,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600202,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600203,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600204,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600205,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600211,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600212,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600214,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600215,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600216,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600218,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600219,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600220,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600221,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600223,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600224,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600225,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600226,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600227,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600228,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600229,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600230,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600231,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600232,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600233,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600234,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600235,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600236,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600237,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600238,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600239,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600240,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600241,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600242,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600253,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600254,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600255,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600256,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600257,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600258,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600259,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600260,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600261,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600262,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600263,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600264,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600265,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600266,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600267,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600268,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600269,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600270,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600271,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600272,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600273,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600274,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600275,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600277,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600278,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600279,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600280,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600281,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600282,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600283,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600284,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600285,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600286,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600287,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600289,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600290,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600291,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600292,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600293,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600294,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600296,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600297,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600298,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600299,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600300,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600301,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600302,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600303,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600304,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600305,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600306,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600307,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600308,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600309,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600310,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600311,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600312,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600313,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600314,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600315,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600316,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600317,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600318,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600319,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600320,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600321,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600322,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600323,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600324,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600325,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600326,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600327,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600328,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600329,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600330,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600331,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600332,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600333,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600334,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600335,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600336,Badger,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600337,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600338,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600340,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600341,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8600342,Cattle,United Kingdom,RANDOM,UNIVERSITY COLLEGE DUBLIN
SRR8648476,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR8648479,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR8648480,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR8648481,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR9593171,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR9593172,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR9593177,Human,Russia,size fractionation,ST. PETERSBURG PASTEUR INSTITUTE
SRR9850824,Capybara,Brazil,RANDOM,UNIVERSITY OF SAO PAULO
